date,MonetaryShock_RR,FEDFUNDS,Output_IP_logdiff,assetprice_sp500_logdiff,RNUSBIS_logdiff,Investment_logdiff,NX GDP RATIO PCT,infl_exp,nfci_creditconditions,inflation_pce_yoy,Consumption_real_logdiff
1986-06-01,0,6.92,-0.004037339,0.028112641,0.016373162,-0.009288604,0.009870924,3.1524,-0.4697013305,2.1487768347478786,-0.002254203856538517
1986-07-01,-0.168,6.56,0.006512386,-0.021010042,-0.024554687,-0.009071874,0.009399052,2.6155,-0.47852681025,1.9243794573488904,0.00655864264871564
1986-08-01,-0.234,6.17,-0.001856617,0.019786301,-0.013317778,0.001008058,-0.022295177,2.6155,-0.57352875,1.7155110793424022,0.004779347288681013
1986-09-01,0.001,5.89,0.002549474,-0.027727826,6.48508e-4,0.001007043,-0.022721453,2.6155,-0.5850123522499999,1.8771432535828358,0.02167709901088921
1986-10-01,0,5.85,0.004253341,-0.003783902,5.40103e-4,9.73593e-4,-0.022420135,3.1115,-0.5510632246,1.8898541547107905,-0.014982160733738592
1986-11-01,0.021,6.04,0.003998607,0.031919808,0.013302063,0.009052249,-0.010281903,3.1115,-0.56326447925,1.7758484609313285,-0.0033184578605447435
1986-12-01,-0.082,6.91,0.009439539,0.014178889,-0.008454221,0.008682905,-0.01000439,3.1115,-0.5389695425,1.5752212389380515,0.021810963941065076
1987-01-01,0,6.43,-0.003493735,0.061996072,-0.031883911,0.008893827,-0.010391354,3.7037,-0.5023646924,1.585623678646919,-0.025422346052392353
1987-02-01,0.176,6.1,0.013094912,0.060157483,-0.010596273,1.79367e-4,-0.009696974,3.7037,-0.47572848700000003,1.94189961631821,0.018804370705602924
1987-03-01,0.191,6.13,0.001447195,0.040465933,-0.007315322,1.61982e-4,-0.008782247,3.7037,-0.306628645,2.436631876324258,0.0011981568253651709
1987-04-01,0,6.37,0.006311114,-0.011000455,-0.023428304,1.79306e-4,-0.009740756,3.9182,0.11092869175,3.029409451914744,0.004732486031652439
1987-05-01,0.238,6.85,0.006302767,-6.91563e-4,-0.009293747,4.81e-5,-0.018323154,3.9182,0.536919895,3.1023724024253907,5.957154489379946e-4
1987-06-01,0,6.73,0.005166029,0.041665637,0.012065112,4.97e-5,-0.019175862,3.9182,0.510417827,3.1084436276905603,0.004182911046418436
1987-07-01,-0.041,6.58,0.006797065,0.02845654,0.011465386,4.81e-5,-0.018811059,4.142,0.1818126438,3.3206942381361904,0.004846701563376854
1987-08-01,-0.021,6.73,0.007478082,0.060377992,-0.00251113,0.022699793,-0.012660961,4.142,-0.0017360342499999981,3.599593972046544,0.007620592026540862
1987-09-01,-0.147,7.22,0.003931774,-0.033022596,-0.017524082,0.022195929,-0.012676638,4.142,0.28471788924999997,3.6092302902949625,-0.004719279868513837
1987-10-01,0,7.29,0.013233495,-0.128746588,-0.00419581,0.021020808,-0.012286161,3.6195,0.8852438986,3.7523306401491707,-6.112953992274406e-4
1987-11-01,-0.085,6.69,0.004865946,-0.134245423,-0.028671553,-0.016307922,-0.068730335,3.6195,1.125957984,3.7630864676231113,0.001176976664241547
1987-12-01,-0.18,6.77,0.005592547,-0.016461277,-0.024085826,-0.01603919,-0.071178153,3.6195,0.94356781425,3.8121236762114874,0.007616766587600132
1988-01-01,0,6.83,-1.97008e-4,0.038661987,-0.009774281,-0.016848602,-0.078917162,3.761,0.5398840446000001,3.7268277642887426,0.008539036148271784
1988-02-01,-0.224,6.58,0.004999271,0.029888186,0.003227411,0.008083872,-0.06541292,3.761,0.19622792625000002,3.5179353252938084,9.344131675699252e-4
1988-03-01,0.018,6.58,0.002464822,0.029020746,-0.016242236,0.007503625,-0.064913282,3.761,0.11162586775,3.598651702608513,0.008635249832654956
1988-04-01,0,6.87,0.005784379,-0.011735891,-0.010891698,0.007959338,-0.073572498,3.9435,0.20060506919999999,3.7150107805911325,-0.004109050097345968
1988-05-01,0.188,7.09,-0.002018273,-0.025063969,6.36497e-4,0.001829793,0.012656334,3.9435,0.24951453750000002,3.753187925849799,0.00646523065339677
1988-06-01,0.308,7.51,0.002896927,0.055443203,0.014528712,0.001887275,0.012864229,3.9435,0.27075312975,3.8015964809161806,0.0032718159202831387
1988-07-01,0,7.75,1.46911e-4,-0.005928139,0.025753559,0.001823011,0.01224314,4.1838,0.378283437,4.065225204774614,0.002408584479491438
1988-08-01,-0.182,8.01,0.005001679,-0.020270964,0.009610195,0.005128843,0.005643098,4.1838,0.41587915575,3.962541453120272,0.004560389317294078
1988-09-01,-0.067,8.19,-0.003129633,0.016174887,0.003987198,0.005102673,0.005561492,4.1838,0.3033440656,4.118232521455001,-0.002790496687594679
1988-10-01,0,8.3,0.004301536,0.034473527,-0.024412295,0.004913402,0.005305657,4.3689,0.2037452035,4.127667540247093,0.008153371181109925
1988-11-01,-0.009,8.35,0.002415756,-0.023341687,-0.02603727,0.01137192,-0.045952989,4.3689,0.15958097,4.172194092038639,0.0025303055271757025
1988-12-01,0.446,8.76,0.004519309,0.020092,-0.004958373,0.010883307,-0.046300597,4.3689,0.14134321460000002,4.304364043267439,0.005428240108161564
1989-01-01,0,9.12,0.002945349,0.031680884,0.018186912,0.011123017,-0.04983202,4.5564,0.15740990075,4.434495058333954,0.001781441291872632
1989-02-01,0.297,9.36,-0.004434997,0.029688062,0.004869227,-0.003337458,-0.083371181,4.5564,0.30519662825,4.626400534243524,-0.002103727377274822
1989-03-01,0.061,9.85,0.002497608,-0.004431574,0.011762657,-0.003024082,-0.081743198,4.5564,0.610603663,4.656794779361473,-6.448839432433573e-4
1989-04-01,0,9.84,-1.49681e-4,0.032271708,4.92247e-4,-0.003358793,-0.098068524,4.5777,0.678537961,4.843991463683861,0.00591730388981615
1989-05-01,0.153,9.81,-0.005701295,0.037654562,0.02310695,-0.002964187,-0.034782009,4.5777,0.44883166950000003,4.921671497230062,-0.0011763826524808785
1989-06-01,0,9.53,-7.61e-5,0.030742697,0.018698812,-0.003072252,-0.037052592,4.5777,0.2772077472,4.705366602126193,0.001966989430913557
1989-07-01,0.075,9.24,-0.00969396,0.025016558,-0.020985628,-0.002982161,-0.037053541,4.3205,0.222560526,4.448120410092349,0.0029645449597532902
1989-08-01,-0.139,8.99,0.00975062,0.043337659,0.003968498,-0.002502705,0.014775798,4.3205,0.2085001175,4.152242863615774,0.009558701508777023
1989-09-01,0,9.02,-0.003138967,0.002017582,0.009555734,-0.002508984,0.014541349,4.3205,0.32490043739999996,3.877786595483723,-0.001879084657762764
1989-10-01,-0.087,8.84,-0.001348758,2.87894e-4,-0.017387572,-0.002434058,0.013852496,3.9844,0.34439480425,3.9442696629213625,-6.764898890212478e-4
1989-11-01,0.108,8.55,0.003373352,-0.020943174,0.003863339,0.003340612,-0.028875239,3.9844,0.17017664075,3.929762886967758,4.8627335863127286e-4
1989-12-01,-0.067,8.45,0.005469228,0.024391453,-0.014198406,0.00322226,-0.028567645,3.9844,0.0317258148,3.906808754112445,0.008251636093428605
1990-01-01,0,8.23,-0.005070633,-0.025067755,-0.005023597,0.003318796,-0.030170195,4.0217,0.0471829385,4.1590322867562035,0.004976903269752864
1990-02-01,0.313,8.24,0.009040641,-0.028402017,0.001350273,1.07453e-4,-0.051743957,4.0217,0.0556000835,4.271125137406484,-0.005060760712150003
1990-03-01,-0.094,8.28,0.004969203,0.023950555,0.018233154,9.7e-5,-0.049169771,4.0217,0.0524012572,4.276478485126822,0.0033697196928819118
1990-04-01,0,8.26,-0.00262325,-8.27619e-4,-0.002532716,1.07431e-4,-0.057117343,3.8168,0.10211069075,3.8042429240730646,0.0018996133424771244
1990-05-01,0.044,8.18,0.003036903,0.035068887,-0.013617232,-0.006411348,-0.048218687,3.8168,0.04509188875,3.659282829519017,-7.093234603625653e-4
1990-06-01,0,8.29,0.003385835,0.028539593,0.005615249,-0.006668528,-0.052326882,3.8168,-0.1161084068,3.8903038972820214,0.003167197179968717
1990-07-01,-0.066,8.15,-0.001748873,-9.99417e-4,-0.02028966,-0.006496033,-0.053411172,4.384,-0.12166863775,3.8984319253728694,0.002036702909088639
1990-08-01,0.15,8.13,0.00348675,-0.084824558,-0.016154631,-0.019029761,-0.179220784,4.384,0.07172328280000001,4.576619218320399,3.113745133984658e-4
1990-09-01,0,8.2,7.63e-5,-0.047489423,-0.01155495,-0.019398929,-0.219702385,4.384,0.3053716545,4.98489425981874,-4.774805724987452e-4
1990-10-01,-0.119,8.11,-0.005859653,-0.026634829,-0.025612576,-0.019138407,-0.27413954,4.2649,0.43387501275,5.174769539424751,-0.0056014389485898874
1990-11-01,-0.018,7.81,-0.012797144,0.0262543,-0.006441034,-0.011275345,-0.188417995,4.2649,0.45414794199999997,5.078954180688577,-9.192137192255423e-4
1990-12-01,-0.159,7.31,-0.007366597,0.041804733,0.009972527,-0.011034023,-0.225371548,4.2649,0.498852851,4.873264157761614,-0.003664350014492168
1991-01-01,0,6.91,-0.003261191,-0.009965844,-0.004842624,-0.01153119,-0.301576693,3.4944,0.45843560975,4.481410004611219,-0.009040109610352065
1991-02-01,-0.251,6.25,-0.007415936,0.107030447,-0.014537061,-1.18e-6,-0.462154092,3.4944,0.2081309325,4.0757681386135225,0.006162047058394293
1991-03-01,0.227,6.12,-0.005771039,0.027284073,0.03710904,-1.07e-6,-0.772166787,3.4944,-0.066057969,3.706401504243373,0.011691636447886289
1991-04-01,0,5.91,0.002635144,0.019682533,0.012365509,-1.18e-6,-3.733270923,3.3824,-0.2126324685,3.676657031289632,-0.0033116406209265925
1991-05-01,0.262,5.78,0.009370151,-0.004461052,0.002277905,0.006506121,-0.319929342,3.3824,-0.2468887408,3.872491145218415,0.0025419857835116133
1991-06-01,0,5.9,0.008070413,7.93357e-4,0.016672276,0.006678816,-0.484475431,3.3824,-0.2510215005,3.5901397098334176,1.6646205743908737e-4
1991-07-01,-0.077,5.82,0.002796692,0.005115236,-0.003362185,0.006421174,-0.906391185,3.3528,-0.358353616,3.4975460225464383,0.004856796595579915
1991-08-01,0.14,5.66,-1.13e-5,0.02383076,-0.010280933,0.01187742,0.998802183,3.3528,-0.5059540108,3.0534478168264156,-0.0015126244841816572
1991-09-01,0,5.45,0.007901659,-0.005665738,-0.011534446,0.011738002,0.498529376,3.3528,-0.5572242705,2.776813032332748,4.76827242088973e-4
1991-10-01,-0.035,5.21,-5.46602e-4,-8.26788e-4,-0.012056065,0.011229659,0.32120606,3.193,-0.574025412,2.3827925868675104,-0.004029081255274125
1991-11-01,-0.121,4.81,-0.001583616,-0.002484473,-0.01599826,-0.006244318,6.458567204,3.193,-0.6114504438,2.478320851399296,0.004712827798430741
1991-12-01,0.113,4.43,-0.004874384,0.006688815,-0.009352634,-0.006080242,0.831393046,3.193,-0.65469930875,2.6384444991385703,0.0017176623326404794
1992-01-01,0,4.03,-0.005251264,0.06855864,-0.004642842,-0.006321998,0.46542002,3.2498,-0.6655252375999999,2.388152410219524,0.01447203260853458
1992-02-01,-0.004,4.06,0.00703489,-0.0084959,0.01713725,0.019082312,-0.482807695,3.2498,-0.6583875715,2.596065873741993,0.0011202657219513412
1992-03-01,-0.126,3.98,0.008489522,-0.012684334,0.021720311,0.017527446,-0.867090839,3.2498,-0.6725516300000001,2.8225608859705043,0.0018304593461064833
1992-04-01,0,3.73,0.007561467,1.22734e-4,-0.007445477,0.018402619,-6.924539373,3.1074,-0.7321036940000001,2.9136502967455735,8.327663556206844e-4
1992-05-01,0.148,3.82,0.003285691,0.018000535,-0.011012614,0.002617056,-0.385850197,3.1074,-0.8265494760000001,2.625596726528756,0.0051638886353564395
1992-06-01,0,3.76,5.11722e-4,-0.015891864,-0.014434052,0.002697116,-0.644937666,3.1074,-0.89824593475,2.6341384341060037,0.0027029224136940755
1992-07-01,-0.088,3.25,0.009164938,0.016470275,-0.015987551,0.002603204,-1.746283986,2.7909,-0.938276427,2.8112709793322255,0.0033182200560175623
1992-08-01,-0.003,3.3,-0.005607555,0.006914959,-0.004037147,0.010228454,-8.580636414,2.7909,-0.92066242,2.709466987453779,0.002486466089552497
1992-09-01,0,3.22,0.003293115,0.001315145,0.00188603,0.010124891,1.124015532,2.7909,-0.8464449242500001,2.524781153450051,0.006487760931138453
1992-10-01,-0.175,3.1,0.006728891,-0.014392893,0.022490801,0.009701632,0.508618317,2.7066,-0.7239017560000001,2.6951493735946075,0.0033570743565132233
1992-11-01,-0.029,3.09,0.003785045,0.024757651,0.033642712,0.007912413,0.368470705,2.7066,-0.70659014425,2.671602801416717,0.0017040167391795258
1992-12-01,-0.237,2.92,0.001687496,0.029822357,0,0.007598022,0.260283455,2.7066,-0.8309644137500001,2.5945997793870967,0.006570857427464993
1993-01-01,0,3.02,0.003832542,-9.41587e-4,0.010253903,0.007791108,0.213176132,2.7802,-0.9425106982,2.704428621603494,-0.001436767717170273
1993-02-01,0.094,3.03,0.004804394,0.014756292,-8.82001e-4,0.00197997,0.084294695,2.7802,-0.9598361332500001,2.598850263547625,0.001849702410534615
1993-03-01,-0.063,3.07,-8.73914e-4,0.018972157,-0.009244668,0.001784997,0.069951163,2.7802,-0.969425043,2.560803189883898,-0.0027166975387347136
1993-04-01,0,2.96,0.002739405,-0.015852734,-0.021085893,0.001972537,0.072108032,2.7558,-0.9935603252,2.557074731855713,0.006719214261821982
1993-05-01,0.335,3,-0.00379158,0.004885582,-0.001300221,-0.002241494,0.114442517,2.7558,-0.9888338535,2.7372118412100743,0.0034793522072495975
1993-06-01,0,3.04,0.002252647,0.00629123,0.002858258,-0.002321501,0.105775062,2.7558,-1.00346365725,2.5902234857458684,0.00362283951300002
1993-07-01,0.009,3.06,0.002693116,-0.001719998,0.011480294,-0.002251757,0.092276551,3.0522,-1.0710820036,2.416409545998355,0.004906866838576551
1993-08-01,0.044,3.03,-0.001206468,0.015176347,-0.00192567,0.017551151,0.050950631,3.0522,-1.09784599725,2.4540552437548158,0.0010055499464654005
1993-09-01,0.159,3.09,0.005291488,0.011189449,-0.005024165,0.017248414,0.048040171,3.0522,-1.0714024,2.393546058104312,0.0057239375744684295
1993-10-01,0,2.99,0.007303652,0.010096063,0.009639558,0.016413442,0.04396477,2.8332,-1.0059772346,2.353842785198146,0.001555404382593828
1993-11-01,-0.087,3.02,0.004559006,-0.002179567,0.009927535,0.012752824,0.067831902,2.8332,-0.945200957,2.346091408591411,0.0027974726042256925
1993-12-01,-0.163,2.96,0.005905271,0.006588887,0.00341362,0.0121885,0.061080895,2.8332,-0.978666771,2.1908501620543364,0.0035144721495532494
1994-01-01,0,3.05,0.002873679,0.014995914,0.002647005,0.012440632,0.059104577,2.7631,-1.0209891722500002,1.977243051669464,0.002722851725567743
1994-02-01,0.224,3.25,5.82732e-4,-0.002985488,-0.005680758,0.016798396,0.022099106,2.7631,-0.9658747599999999,2.059631532384487,0.007992315417179263
1994-03-01,0.313,3.34,0.010149891,-0.016613773,0.002023524,0.014933948,0.019356945,2.7631,-0.84211484975,2.1313176685614943,1.3203685733742532e-4
1994-04-01,0,3.56,0.005896138,-0.036401982,-2.52717e-4,0.016277959,0.020839665,2.8924,-0.743337531,1.980442741723687,0.004216000673685549
1994-05-01,0.287,4.01,0.004590496,0.008172582,-0.0077387,-0.00540007,-0.026874877,2.8924,-0.7257303135,1.8141776908505713,-0.0018046813808627604
1994-06-01,0,4.25,0.00672845,0.008678137,-0.002422698,-0.005610877,-0.02842626,2.8924,-0.72322425,2.0275575398352785,0.005965575040027371
1994-07-01,0.07,4.26,0.001329506,-0.007569858,-0.015697698,-0.005460022,-0.028203841,3.0517,-0.7446867724,2.1857083570297586,-6.548482389399091e-4
1994-08-01,0.417,4.47,0.006681858,0.028047795,1.29676e-4,0.013767425,0.026854748,3.0517,-0.80532811075,2.2464324075494924,0.006566452725489391
1994-09-01,0.041,4.73,0.003140549,0.005841941,-0.009641769,0.013580454,0.025952077,3.0517,-0.7522759826,2.2532879610043244,0.0014863813074370569
1994-10-01,0,4.76,0.008012931,-0.006768615,-0.008150433,0.012969075,0.024295784,3.1029,-0.63415942300000006,2.1056491908989505,0.006200336357589986
1994-11-01,0.549,5.29,0.006812623,-0.006055251,0.005528512,0.003531761,0.016784417,3.1029,-0.54775695825,2.106242469534969,7.377760077904583e-4
1994-12-01,-0.248,5.45,0.010166426,-0.012704821,0.028214632,0.003405998,0.015937365,3.1029,-0.4324730914,2.148455368851221,0.0026514957809049555
1995-01-01,0,5.53,0.001700536,0.021859981,0.029301059,0.003507386,0.016172264,2.8929,-0.45899559075,2.3215047862935156,-3.6778227293865484e-5
1995-02-01,0.501,5.92,-0.001128687,0.03520323,-0.009838799,-0.007179532,-0.015461495,2.8929,-0.5881879965,2.265952916844083,-0.0018590616175471197
1995-03-01,0.241,5.98,0.001660301,0.023035262,-0.017804625,-0.006529343,-0.01415685,2.8929,-0.6416905644,2.1732866220786518,0.005255336326822846
1995-04-01,0,6.05,-0.001727726,0.029490879,-0.045883195,-0.007278994,-0.015867731,2.9362,-0.6581141797500001,2.320684692872832,-0.0016324438001902308
1995-05-01,0.209,6.01,0.004898907,0.030824757,-0.003741819,-0.001966843,-0.159284308,2.9362,-0.70600407875,2.3294156796902055,0.007206645178918336
1995-06-01,0,6,0.003308851,0.029235688,0.002139896,-0.002036477,-0.194668049,2.9362,-0.6962984282,2.1804080154514516,0.007969037516769362
1995-07-01,-0.006,5.85,-0.004189893,0.032864581,0,-0.00197474,-0.232603686,2.5677,-0.6772036889999999,1.9870338893819506,-0.002715769416698599
1995-08-01,-0.091,5.74,0.013169323,0.003116941,0.02948746,0.008334121,-0.010006117,2.5677,-0.7066185595000001,1.9719662634690938,0.004883087126795971
1995-09-01,0.025,5.8,0.004025176,0.034558928,0.014679635,0.008265237,-0.010061207,2.5677,-0.7110034348000001,1.929303831624396,0.0023426388815321886
1995-10-01,0,5.76,-0.001759107,0.007144794,-1.27836e-4,0.007934094,-0.009791623,2.3505,-0.7078646175000001,2.0203229523652944,-0.0038954061881932844
1995-11-01,0.052,5.8,0.002632006,0.02140181,0.013838855,0.00539742,0.179566426,2.3505,-0.74508408875,1.8238035490231175,0.008295517453116297
1995-12-01,-0.171,5.6,0.003464824,0.031471071,0.002770085,0.005195718,0.146592145,2.3505,-0.7521102916,1.9539938200653806,0.006341515164877798
1996-01-01,0.073,5.56,-0.005740079,-2.44103e-4,0.007391202,0.005340698,0.131460713,2.3623,-0.77243245225,1.9738704247173278,-0.0045153249484704006
1996-02-01,0,5.22,0.01452916,0.055585687,4.99127e-4,0.016236035,0.035807272,2.3623,-0.82213608525,1.9540195699372598,0.007644438905134443
1996-03-01,0.056,5.31,-0.001225043,-0.00380994,4.98878e-4,0.014953549,0.03198737,2.3623,-0.7677002158,2.0736232744544836,0.004834391969221308
1996-04-01,0,5.22,0.009901218,1.54531e-4,-9.98004e-4,0.015741359,0.032775135,2.5023,-0.694102688,2.1111226257272797,0.003685323727045109
1996-05-01,-0.027,5.24,0.007445584,0.021492726,0.00124735,0.014862904,0.125961807,2.5023,-0.7095436958,2.1300498144890767,0.001301602561824211
1996-06-01,0,5.27,0.007593378,0.01093466,0.003856925,0.015129729,0.114908467,2.5023,-0.711390349,2.0290325915205853,0.00115946115619181
1996-07-01,-0.04,5.4,1.53746e-4,-0.037228981,1.2417e-4,0.014426898,0.099146276,2.505,-0.7072501905,2.11645674168901,0.0021221934950821364
1996-08-01,-0.065,5.22,0.005105235,0.028484803,-0.007978103,-4.47288e-4,-0.150096708,2.505,-0.741408924,1.9941720138929808,0.0034280750668020943
1996-09-01,-0.042,5.3,0.006239632,0.018242678,0.005367297,-4.47488e-4,-0.175377217,2.505,-0.738562154,2.211927347599074,0.0012737854957789452
1996-10-01,0,5.24,2.96094e-4,0.03862898,0.006699777,-4.33244e-4,-0.204412739,2.565,-0.75118322775,2.2560912998195626,0.0029600759890833217
1996-11-01,0.048,5.31,0.009144785,0.047617771,-0.005953137,0,0,2.565,-0.7827411574,2.44099223987444,0.0024831790489301397
1996-12-01,-0.029,5.29,0.006386648,0.010250813,0.00731242,0,0,2.565,-0.7335309277500001,2.3631039531478937,0.003963760198460342
